# [검증 필요-가상코드] 모든 erp_code 는 실 ERP 코드가 아닌 PoC 가상 코드다. 운영 전환 전 ERP 마스터 추출로 교체 필수.
# [검증 필요] 세부항목 ERP 코드화 여부 미확정. erp_detail_codeable=N 이면 ERP 등록은 중공종 코드까지만 전송 + 세부는 detail_text 필드로.
jha_detail_item_id,erp_detail_code,detail_item_norm,jha_sub_type_id,erp_sub_code,sub_type_norm,jha_major_type_id,erp_major_code,row_count,erp_detail_codeable,map_status,note
DT0453,HBC-DT-0453,작업 후 하역 및 주변 정리정돈,SB072,HBC-SB-072,금속 기와,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0454,HBC-DT-0454,자재반입,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0455,HBC-DT-0455,윈치 양중,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0456,HBC-DT-0456,소운반,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0457,HBC-DT-0457,유리 시공,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0458,HBC-DT-0458,유리 코킹,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0459,HBC-DT-0459,작업완료,SB073,HBC-SB-073,유리,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0460,HBC-DT-0460,작업전 안전교육,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0461,HBC-DT-0461,자재운반 및 작업준비,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0462,HBC-DT-0462,시공목 설치,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0463,HBC-DT-0463,주방가구 조립,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0464,HBC-DT-0464,상/하부장 설치,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0465,HBC-DT-0465,주방상판 설치,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0466,HBC-DT-0466,문짝 설치,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0467,HBC-DT-0467,정리정돈,SB074,HBC-SB-074,주방 가구,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0468,HBC-DT-0468,자재 반입 및 운반,SB075,HBC-SB-075,발코니 난간,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0469,HBC-DT-0469,발코니 난간대 설치,SB075,HBC-SB-075,발코니 난간,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0470,HBC-DT-0470,자재 하역 및 운반,SB076,HBC-SB-076,테라조,MJ009,HBC-MJ-009,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0471,HBC-DT-0471,E/V 홀 및 계단실 테라조 시공,SB076,HBC-SB-076,테라조,MJ009,HBC-MJ-009,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0472,HBC-DT-0472,테라조 시공,SB076,HBC-SB-076,테라조,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0473,HBC-DT-0473,메지 시공,SB076,HBC-SB-076,테라조,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0474,HBC-DT-0474,작업종료,SB076,HBC-SB-076,테라조,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0475,HBC-DT-0475,"작업 준비, 자재 반입",SB077,HBC-SB-077,도장,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0476,HBC-DT-0476,보양작업,SB077,HBC-SB-077,도장,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0477,HBC-DT-0477,실내도장,SB077,HBC-SB-077,도장,MJ009,HBC-MJ-009,12,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0478,HBC-DT-0478,실외도장(로프),SB077,HBC-SB-077,도장,MJ009,HBC-MJ-009,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0479,HBC-DT-0479,작업종료,SB077,HBC-SB-077,도장,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0480,HBC-DT-0480,작업준비 및 자재반입,SB078,HBC-SB-078,코킹,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0481,HBC-DT-0481,내부 코킹 작업,SB078,HBC-SB-078,코킹,MJ009,HBC-MJ-009,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0482,HBC-DT-0482,작업완료 및 정리정돈,SB078,HBC-SB-078,코킹,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0483,HBC-DT-0483,자재운반 및 작업준비,SB079,HBC-SB-079,일반가구,MJ009,HBC-MJ-009,8,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0484,HBC-DT-0484,조립 및 설치,SB079,HBC-SB-079,일반가구,MJ009,HBC-MJ-009,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0485,HBC-DT-0485,작업종료,SB079,HBC-SB-079,일반가구,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0486,HBC-DT-0486,작업 준비 및 자재 반입,SB080,HBC-SB-080,시스템 가구,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0487,HBC-DT-0487,가구 조립,SB080,HBC-SB-080,시스템 가구,MJ009,HBC-MJ-009,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0488,HBC-DT-0488,정리정돈,SB080,HBC-SB-080,시스템 가구,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0489,HBC-DT-0489,자재운반 및 작업준비,SB081,HBC-SB-081,마루,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0490,HBC-DT-0490,면정리,SB081,HBC-SB-081,마루,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0491,HBC-DT-0491,마루 설치,SB081,HBC-SB-081,마루,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0492,HBC-DT-0492,작업 마무리,SB081,HBC-SB-081,마루,MJ009,HBC-MJ-009,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0493,HBC-DT-0493,보양지 제거 및 청소,SB082,HBC-SB-082,준공청소,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0494,HBC-DT-0494,"세대내부, 계단실, E/V홀 청소",SB082,HBC-SB-082,준공청소,MJ009,HBC-MJ-009,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0495,HBC-DT-0495,주차장 청소,SB082,HBC-SB-082,준공청소,MJ009,HBC-MJ-009,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0496,HBC-DT-0496,정리정돈 및 작업종료,SB082,HBC-SB-082,준공청소,MJ009,HBC-MJ-009,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0497,HBC-DT-0497,자재반입/운반,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0498,HBC-DT-0498,구조물 조립,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0499,HBC-DT-0499,비계/작업발판 설치,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0500,HBC-DT-0500,구조물 설치,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0501,HBC-DT-0501,비계 해체작업,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0502,HBC-DT-0502,구조물 마감작업,SB083,HBC-SB-083,트러스,MJ010,HBC-MJ-010,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0503,HBC-DT-0503,자재 입고 및 운반,SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0504,HBC-DT-0504,장비 셋팅(곤돌라),SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0505,HBC-DT-0505,장비 셋팅(고소작업차),SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0506,HBC-DT-0506,작업구간 이동,SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0507,HBC-DT-0507,판넬설치,SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0508,HBC-DT-0508,코킹마감,SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0509,HBC-DT-0509,정리정돈,SB084,HBC-SB-084,금속 판넬,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0510,HBC-DT-0510,현장내 SHOP장 조성,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0511,HBC-DT-0511,사각파이프 자재반입,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0512,HBC-DT-0512,절단 및 조립,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0513,HBC-DT-0513,양중준비,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0514,HBC-DT-0514,스틸트러스 설치,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0515,HBC-DT-0515,스틸트러스 용접,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0516,HBC-DT-0516,녹막이 스프레이 칠,SB085,HBC-SB-085,하지철물,MJ010,HBC-MJ-010,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0517,HBC-DT-0517,작업준비,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0518,HBC-DT-0518,자재운반,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0519,HBC-DT-0519,자재양중 및 배치,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0520,HBC-DT-0520,작업공구 점검,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0521,HBC-DT-0521,프레임 설치,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0522,HBC-DT-0522,용접작업,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0523,HBC-DT-0523,"도어 양중, 설치",SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0524,HBC-DT-0524,정리정돈,SB086,HBC-SB-086,현관문,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0525,HBC-DT-0525,자재반입,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0526,HBC-DT-0526,도어 프레임 고정용 철물 설치,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0527,HBC-DT-0527,도어 프레임 설치,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0528,HBC-DT-0528,도어 설치,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0529,HBC-DT-0529,하드웨어 설치,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0530,HBC-DT-0530,검측 / 정리정돈,SB087,HBC-SB-087,ST'L 도어,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0531,HBC-DT-0531,작업준비,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0532,HBC-DT-0532,자재반입 / 자재하역,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0533,HBC-DT-0533,자재운반,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0534,HBC-DT-0534,자재양중,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0535,HBC-DT-0535,창호설치,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,7,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0536,HBC-DT-0536,외부코킹,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0537,HBC-DT-0537,정리정돈,SB088,HBC-SB-088,AL창호 일반,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0538,HBC-DT-0538,"작업준비(하역,적재)",SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0539,HBC-DT-0539,자재운반,SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0540,HBC-DT-0540,"자재양중(Lift, 윈치)",SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0541,HBC-DT-0541,프레임 시공(Anchor시공),SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0542,HBC-DT-0542,연창 및 유리시공,SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0543,HBC-DT-0543,작업종료,SB089,HBC-SB-089,AL창호 계단,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0544,HBC-DT-0544,작업 준비(자재 운반),SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0545,HBC-DT-0545,세대 양중 및 운반,SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0546,HBC-DT-0546,가틀 설치,SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0547,HBC-DT-0547,본틀,SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0548,HBC-DT-0548,문짝 설치,SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0549,HBC-DT-0549,보양 작업,SB090,HBC-SB-090,목창호,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0550,HBC-DT-0550,PL창호 자재반입,SB091,HBC-SB-091,PL창호,MJ011,HBC-MJ-011,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0551,HBC-DT-0551,차량용 윈치 설치 및 세대 양중기구 고정,SB091,HBC-SB-091,PL창호,MJ011,HBC-MJ-011,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0552,HBC-DT-0552,"PL창호 하역, 적재 및 설치",SB091,HBC-SB-091,PL창호,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0553,HBC-DT-0553,PL창호 내부 및 외부 코킹  작업,SB091,HBC-SB-091,PL창호,MJ011,HBC-MJ-011,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0554,HBC-DT-0554,UNIT 자재반입,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0555,HBC-DT-0555,크레인을 이용하여 양중,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0556,HBC-DT-0556,UNIT 설치작업,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0557,HBC-DT-0557,UNIT 상부 고정,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0558,HBC-DT-0558,UNIT 하부 고정,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0559,HBC-DT-0559,UNIT 설치완료,SB092,HBC-SB-092,외장 UNIT타입,MJ011,HBC-MJ-011,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0560,HBC-DT-0560,경계측량 및 표시,SB093,HBC-SB-093,벌개제근 및 벌목,MJ012,HBC-MJ-012,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0561,HBC-DT-0561,작업 준비,SB093,HBC-SB-093,벌개제근 및 벌목,MJ012,HBC-MJ-012,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0562,HBC-DT-0562,안전로프 내리기 및  벌목작업,SB093,HBC-SB-093,벌개제근 및 벌목,MJ012,HBC-MJ-012,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
